Date,Open,High,Low,Close,Volume
2023-01-01 00:00:00,110.055,110.171,110.031,110.089,696
2023-01-01 04:00:00,110.041,110.105,109.957,109.993,503
2023-01-01 08:00:00,110.114,110.22,110.042,110.055,1246
2023-01-01 12:00:00,110.284,110.352,110.186,110.311,1021
2023-01-01 16:00:00,110.262,110.293,110.184,110.25,613
2023-01-01 20:00:00,110.239,110.375,110.165,110.279,611
2023-01-02 00:00:00,110.417,110.467,110.329,110.443,899
2023-01-02 04:00:00,110.504,110.61,110.445,110.5,1500
2023-01-02 08:00:00,110.454,110.455,110.397,110.407,922
2023-01-02 12:00:00,110.514,110.621,110.371,110.43,549
2023-01-02 16:00:00,110.463,110.467,110.373,110.438,926
2023-01-02 20:00:00,110.41,110.556,110.328,110.457,918
2023-01-03 00:00:00,110.435,110.505,110.387,110.447,190
2023-01-03 04:00:00,110.221,110.331,110.139,110.153,983
2023-01-03 08:00:00,110.029,110.047,109.998,110.039,930
2023-01-03 12:00:00,109.966,110.048,109.926,109.987,1208
2023-01-03 16:00:00,109.853,109.96,109.734,109.805,1554
2023-01-03 20:00:00,109.888,109.954,109.825,109.896,1337
2023-01-04 00:00:00,109.789,109.862,109.75,109.793,919
2023-01-04 04:00:00,109.637,109.713,109.466,109.574,668
2023-01-04 08:00:00,109.801,109.87,109.734,109.82,1772
2023-01-04 12:00:00,109.78,109.88,109.754,109.811,1017
2023-01-04 16:00:00,109.792,109.916,109.781,109.851,1004
2023-01-04 20:00:00,109.64,109.797,109.623,109.698,992
2023-01-05 00:00:00,109.585,109.59,109.482,109.509,1059
2023-01-05 04:00:00,109.6,109.631,109.532,109.549,956
2023-01-05 08:00:00,109.477,109.609,109.457,109.505,827
2023-01-05 12:00:00,109.52,109.646,109.489,109.548,835
2023-01-05 16:00:00,109.455,109.533,109.436,109.483,990
2023-01-05 20:00:00,109.423,109.702,109.325,109.634,836
2023-01-06 00:00:00,109.357,109.4116785,109.3023215,109.357,786
2023-01-06 04:00:00,109.559,109.641,109.501,109.621,1031
2023-01-06 08:00:00,109.556,109.659,109.511,109.608,923
2023-01-06 12:00:00,109.44,109.514,109.332,109.476,1451
2023-01-06 16:00:00,109.53,109.594,109.501,109.513,204
2023-01-06 20:00:00,109.398,109.448,109.354,109.439,1327
2023-01-07 00:00:00,109.423,109.53,109.275,109.381,1373
2023-01-07 04:00:00,109.212,109.32,109.105,109.199,377
2023-01-07 08:00:00,109.072,109.148,108.956,109.045,897
2023-01-07 12:00:00,109.099,109.162,109.07,109.103,888
2023-01-07 16:00:00,109.185,109.345,109.166,109.311,577
2023-01-07 20:00:00,109.209,109.298,109.034,109.107,766
2023-01-08 00:00:00,109.202,109.314,109.101,109.24,666
2023-01-08 04:00:00,109.174,109.192,109.025,109.086,1525
2023-01-08 08:00:00,109.017,109.116,108.929,108.991,1280
2023-01-08 12:00:00,109.592298,109.921404,108.911,109.81170199999998,1381
2023-01-08 16:00:00,108.893,109.1635,108.809,109.00589699999999,1216
2023-01-08 20:00:00,109.01,109.2526335,108.93,109.05995099999998,661
2023-01-09 00:00:00,109.048,109.2786725,108.973,109.11800899999999,842
2023-01-09 04:00:00,108.856,109.10140700000001,108.809,109.001893,1146
2023-01-09 08:00:00,108.891,108.993,108.796,108.852,633
2023-01-09 12:00:00,108.85,108.956,108.824,108.862,1213
2023-01-09 16:00:00,108.778,108.786,108.766,108.781,927
2023-01-09 20:00:00,108.847,108.85,108.745,108.812,887
2023-01-10 00:00:00,108.963,109.121,108.932,109.08,1213
2023-01-10 04:00:00,109.069,109.192,109.006,109.104,1133
2023-01-10 08:00:00,108.984,109.091,108.856,108.873,891
2023-01-10 12:00:00,108.956,108.983,108.904,108.967,1347
2023-01-10 16:00:00,108.999,109.064,108.905,108.963,675
2023-01-10 20:00:00,109.113,109.201,109.107,109.159,1184
2023-01-11 00:00:00,109.067,109.12153349999998,109.0124665,109.067,1177
2023-01-11 04:00:00,109.053,109.145,109.032,109.047,907
2023-01-11 08:00:00,108.937,109.056,108.931,108.965,1097
2023-01-11 12:00:00,108.811,108.91,108.704,108.859,624
2023-01-11 16:00:00,108.903,108.948,108.803,108.838,1277
2023-01-11 20:00:00,109.053,109.083,108.947,109.035,944
2023-01-12 00:00:00,109.047,109.053,108.994,109.021,843
2023-01-12 04:00:00,109.158,109.253,109.048,109.123,1314
2023-01-12 08:00:00,109.199,109.385,109.116,109.296,788
2023-01-12 12:00:00,109.131,109.262,109.066,109.153,577
2023-01-12 16:00:00,109.173,109.282,109.053,109.104,533
2023-01-12 20:00:00,109.345,109.456,109.3,109.395,1181
2023-01-13 00:00:00,109.346,109.546,109.308,109.462,615
2023-01-13 04:00:00,109.523,109.683,109.421,109.579,1526
2023-01-13 08:00:00,109.243,109.336,109.069,109.16,375
2023-01-13 12:00:00,109.34,109.368,109.209,109.314,1508
2023-01-13 16:00:00,109.358,109.477,109.345,109.427,1063
2023-01-13 20:00:00,109.334,109.348,109.215,109.295,970
2023-01-14 00:00:00,109.352,109.48,109.249,109.376,836
2023-01-14 04:00:00,109.142,109.25,109.122,109.184,1119
2023-01-14 08:00:00,109.124,109.149,109.066,109.073,988
2023-01-14 12:00:00,109.169,109.242,109.084,109.165,1330
2023-01-14 16:00:00,109.334,109.402,109.094,109.157,1034
2023-01-14 20:00:00,109.281,109.321,109.133,109.225,1045
2023-01-15 00:00:00,109.196,109.209,109.167,109.182,890
2023-01-15 04:00:00,109.144,109.217,108.989,109.076,982
2023-01-15 08:00:00,109.247,109.393,109.225,109.336,1092
2023-01-15 12:00:00,109.286,109.37,109.19,109.208,486
2023-01-15 16:00:00,109.232,109.289,109.19,109.208,595
2023-01-15 20:00:00,109.293,109.394,109.204,109.3,1222
2023-01-16 00:00:00,109.573317,109.902366,109.237,109.792683,1051
2023-01-16 04:00:00,109.423,109.648226,109.287,109.45334399999999,944
2023-01-16 08:00:00,109.354,109.678271,109.315,109.527418,1005
2023-01-16 12:00:00,109.328,109.53605800000001,109.232,109.437328,1104
2023-01-16 16:00:00,109.294,109.4729635,109.198,109.34923999999998,838
2023-01-16 20:00:00,109.144,109.172,109.054,109.169,766
2023-01-17 00:00:00,109.185,109.278,109.137,109.196,1058
2023-01-17 04:00:00,109.222,109.29,109.148,109.189,706
2023-01-17 08:00:00,109.23,109.311,109.18,109.234,1122
2023-01-17 12:00:00,109.211,109.235,109.157,109.19,489
2023-01-17 16:00:00,109.062,109.084,108.981,109.069,1308
2023-01-17 20:00:00,109.021,109.059,108.967,109.058,1141
2023-01-18 00:00:00,108.988,109.113,108.963,109.075,1076
2023-01-18 04:00:00,108.905,108.969,108.74,108.838,1294
2023-01-18 08:00:00,108.891,109.05,108.85,109.008,1499
2023-01-18 12:00:00,108.94,108.988,108.774,108.834,1304
2023-01-18 16:00:00,109.151,109.249,109.043,109.142,447
2023-01-18 20:00:00,109.176,109.246,109.108,109.208,616
2023-01-19 00:00:00,109.211,109.283,109.199,109.227,812
2023-01-19 04:00:00,109.212,109.297,109.075,109.178,1007
2023-01-19 08:00:00,109.011,109.055,108.932,109.0,1155
2023-01-19 12:00:00,109.019,109.087,108.955,108.992,782
2023-01-19 16:00:00,109.036,109.13,108.989,109.004,1056
2023-01-19 20:00:00,109.315,109.465,109.228,109.362,773
2023-01-20 00:00:00,109.304,109.34,109.237,109.324,816
2023-01-20 04:00:00,109.347,109.448,109.251,109.309,578
2023-01-20 08:00:00,109.352,109.455,109.254,109.401,723
2023-01-20 12:00:00,109.232,109.277,109.146,109.249,594
2023-01-20 16:00:00,109.364,109.459,109.348,109.409,707
2023-01-20 20:00:00,109.453,109.594,109.418,109.487,1316
2023-01-21 00:00:00,109.545,109.5997725,109.4902275,109.545,715
2023-01-21 04:00:00,109.45,109.486,109.338,109.42,1789
2023-01-21 08:00:00,109.609,109.719,109.605,109.65,1147
2023-01-21 12:00:00,109.461,109.521,109.399,109.495,1055
2023-01-21 16:00:00,109.532,109.54,109.447,109.531,742
2023-01-21 20:00:00,109.779,109.8,109.683,109.786,1210
2023-01-22 00:00:00,109.679,109.763,109.642,109.749,827
2023-01-22 04:00:00,109.627,109.643,109.504,109.594,1036
2023-01-22 08:00:00,109.648,109.693,109.636,109.678,1768
2023-01-22 12:00:00,109.604,109.675,109.501,109.593,971
2023-01-22 16:00:00,109.446,109.466,109.42,109.434,1344
2023-01-22 20:00:00,109.466,109.564,109.422,109.526,789
2023-01-23 00:00:00,109.361,109.504,109.274,109.406,989
2023-01-23 04:00:00,109.424,109.52,109.407,109.468,1531
2023-01-23 08:00:00,109.333,109.478,109.308,109.405,811
2023-01-23 12:00:00,109.69019999999999,110.0196,109.433,109.90979999999999,1543
2023-01-23 16:00:00,109.434,109.6572395,109.356,109.58147199999998,1212
2023-01-23 20:00:00,109.407,109.57511650000001,109.319,109.49938999999999,831
2023-01-24 00:00:00,109.502,109.7033085,109.426,109.62951999999999,1189
2023-01-24 04:00:00,109.374,109.568106,109.307,109.476367,1291
2023-01-24 08:00:00,109.405,109.43,109.378,109.411,1186
2023-01-24 12:00:00,109.555,109.598,109.517,109.588,528
2023-01-24 16:00:00,109.387,109.4,109.322,109.342,781
2023-01-24 20:00:00,109.416,109.581,109.316,109.53,925
2023-01-25 00:00:00,109.454,109.477,109.335,109.399,977
