Date,Open,High,Low,Close,Volume
2023-01-01 00:00:00,1.10005,1.10014,1.09991,1.09993,1075
2023-01-01 00:15:00,1.10004,1.10004,1.09991,1.09992,1179
2023-01-01 00:30:00,1.10011,1.10022,1.10001,1.10008,1311
2023-01-01 00:45:00,1.10028,1.10036,1.10025,1.1003,917
2023-01-01 01:00:00,1.10025,1.10029,1.1001,1.1001,1054
2023-01-01 01:15:00,1.10023,1.10027,1.1001,1.1002,605
2023-01-01 01:30:00,1.1004,1.10041,1.10035,1.10037,1041
2023-01-01 01:45:00,1.10049,1.10067,1.10038,1.10056,1149
2023-01-01 02:00:00,1.10043,1.10044,1.10033,1.10041,1154
2023-01-01 02:15:00,1.10049,1.10059,1.10041,1.10052,1319
2023-01-01 02:30:00,1.10044,1.1005,1.10042,1.10045,767
2023-01-01 02:45:00,1.10039,1.1005,1.10025,1.10028,840
2023-01-01 03:00:00,1.10042,1.10049,1.10036,1.10046,1568
2023-01-01 03:15:00,1.10021,1.10028,1.10019,1.10022,954
2023-01-01 03:30:00,1.10002,1.1001,1.09999,1.10005,1060
2023-01-01 03:45:00,1.09996,1.10025,1.09993,1.10018,979
2023-01-01 04:00:00,1.09985,1.09986,1.09972,1.09974,753
2023-01-01 04:15:00,1.09989,1.1,1.09986,1.09998,1487
2023-01-01 04:30:00,1.09979,1.09981,1.09968,1.09977,841
2023-01-01 04:45:00,1.09963,1.09973,1.09961,1.09965,661
2023-01-01 05:00:00,1.09979,1.09981,1.09979,1.09979,864
2023-01-01 05:15:00,1.09977,1.09983,1.09968,1.09975,399
2023-01-01 05:30:00,1.09978,1.0998,1.09964,1.09975,804
2023-01-01 05:45:00,1.09962,1.09974,1.09959,1.09964,709
2023-01-01 06:00:00,1.09956,1.09967,1.09947,1.09948,1185
2023-01-01 06:15:00,1.09958,1.09967,1.09951,1.09962,797
2023-01-01 06:30:00,1.09945,1.09949,1.09933,1.09943,1266
2023-01-01 06:45:00,1.09949,1.09952,1.09935,1.09943,1419
2023-01-01 07:00:00,1.09943,1.09943,1.09934,1.0994,1234
2023-01-01 07:15:00,1.0994,1.0995,1.09936,1.09947,935
2023-01-01 07:30:00,1.09933,1.0994,1.09924,1.0993,1042
2023-01-01 07:45:00,1.09954,1.09962,1.09953,1.09956,542
2023-01-01 08:00:00,1.09954,1.09964,1.09942,1.0995,959
2023-01-01 08:15:00,1.09942,1.09951,1.09934,1.09946,741
2023-01-01 08:30:00,1.09951,1.09963,1.09941,1.09955,1208
2023-01-01 08:45:00,1.09938,1.09954,1.09935,1.09948,1771
2023-01-01 09:00:00,1.09941,1.09946,1.09939,1.0994,1149
2023-01-01 09:15:00,1.09919,1.09926,1.09913,1.09923,402
2023-01-01 09:30:00,1.09905,1.0991,1.09897,1.09905,891
2023-01-01 09:45:00,1.09907,1.09919,1.09898,1.09914,1036
2023-01-01 10:00:00,1.09915,1.09923,1.09909,1.09911,1026
2023-01-01 10:15:00,1.09917,1.09932,1.09915,1.09921,780
2023-01-01 10:30:00,1.09916,1.0992,1.0991,1.09915,1073
2023-01-01 10:45:00,1.09913,1.09914,1.09909,1.09913,627
2023-01-01 11:00:00,1.09897,1.09903,1.09888,1.09898,716
2023-01-01 11:15:00,1.09889,1.09897,1.09884,1.09891,1193
2023-01-01 11:30:00,1.09884,1.09886,1.09875,1.09884,695
2023-01-01 11:45:00,1.09896,1.09906,1.0989,1.09897,1161
2023-01-01 12:00:00,1.099,1.0992,1.09892,1.09909,589
2023-01-01 12:15:00,1.09881,1.09897,1.09877,1.09886,1529
2023-01-01 12:30:00,1.09885,1.09892,1.09876,1.09889,767
2023-01-01 12:45:00,1.09881,1.0989,1.09875,1.09878,932
2023-01-01 13:00:00,1.09873,1.09881,1.09863,1.09869,1099
2023-01-01 13:15:00,1.0988,1.09891,1.09878,1.09886,830
2023-01-01 13:30:00,1.09892,1.09903,1.09887,1.09897,1043
2023-01-01 13:45:00,1.09902,1.0992,1.09899,1.0991,1172
2023-01-01 14:00:00,1.09893,1.09899,1.09887,1.0989,1288
2023-01-01 14:15:00,1.0989,1.09894,1.09878,1.09889,1237
2023-01-01 14:30:00,1.09894,1.09899,1.09883,1.09885,948
2023-01-01 14:45:00,1.09905,1.09911,1.09894,1.09903,956
2023-01-01 15:00:00,1.099,1.09907,1.09889,1.09905,1704
2023-01-01 15:15:00,1.09898,1.09908,1.09895,1.09895,1284
2023-01-01 15:30:00,1.09886,1.09897,1.09878,1.09889,723
2023-01-01 15:45:00,1.09873,1.0988,1.09869,1.09872,1029
2023-01-01 16:00:00,1.09882,1.09885,1.09882,1.09884,899
2023-01-01 16:15:00,1.09897,1.09904,1.09887,1.09891,959
2023-01-01 16:30:00,1.09897,1.09898,1.09886,1.09897,631
2023-01-01 16:45:00,1.09908,1.09909,1.09891,1.09891,876
2023-01-01 17:00:00,1.09912,1.09918,1.09905,1.09911,1543
2023-01-01 17:15:00,1.09905,1.0991,1.09891,1.09896,1173
2023-01-01 17:30:00,1.09909,1.09922,1.099,1.09916,252
2023-01-01 17:45:00,1.09926,1.09932,1.09926,1.09931,1365
2023-01-01 18:00:00,1.09926,1.09934,1.09919,1.09929,1326
2023-01-01 18:15:00,1.09944,1.09954,1.09936,1.09952,892
2023-01-01 18:30:00,1.09915,1.09926,1.09903,1.0991,1215
2023-01-01 18:45:00,1.09924,1.0994,1.09914,1.09934,742
2023-01-01 19:00:00,1.09926,1.09938,1.09916,1.09931,858
2023-01-01 19:15:00,1.09922,1.09926,1.09921,1.09921,1449
2023-01-01 19:30:00,1.09924,1.09931,1.09919,1.0993,918
2023-01-01 19:45:00,1.09902,1.09913,1.09892,1.09896,439
2023-01-01 20:00:00,1.099,1.09903,1.09892,1.09895,981
2023-01-01 20:15:00,1.09904,1.09909,1.09896,1.09901,976
2023-01-01 20:30:00,1.0992,1.09928,1.09913,1.09918,1359
2023-01-01 20:45:00,1.09915,1.09915,1.09904,1.09909,1004
2023-01-01 21:00:00,1.09906,1.09922,1.09895,1.09913,873
2023-01-01 21:15:00,1.09901,1.09907,1.09899,1.099,1313
2023-01-01 21:30:00,1.09911,1.09916,1.09901,1.09913,1036
2023-01-01 21:45:00,1.09915,1.09916,1.09907,1.09912,774
2023-01-01 22:00:00,1.09909,1.09911,1.09893,1.09899,1346
2023-01-01 22:15:00,1.09915,1.09927,1.09906,1.09917,1058
2023-01-01 22:30:00,1.09917,1.09924,1.09902,1.09906,1000
2023-01-01 22:45:00,1.09927,1.0993,1.09922,1.09927,1053
2023-01-01 23:00:00,1.0992,1.09921,1.09908,1.09912,678
2023-01-01 23:15:00,1.09916,1.09935,1.09912,1.09927,841
2023-01-01 23:30:00,1.09912,1.09924,1.09902,1.09917,1001
2023-01-01 23:45:00,1.09896,1.09901,1.09887,1.09897,941
2023-01-02 00:00:00,1.099,1.09911,1.09899,1.09907,1381
2023-01-02 00:15:00,1.09903,1.09905,1.09897,1.09898,1065
2023-01-02 00:30:00,1.09903,1.09914,1.09898,1.09906,1256
2023-01-02 00:45:00,1.09901,1.09913,1.099,1.09902,1002
2023-01-02 01:00:00,1.09885,1.09889,1.09879,1.09887,1316
2023-01-02 01:15:00,1.09881,1.09895,1.09879,1.09888,1119
2023-01-02 01:30:00,1.09877,1.09886,1.09872,1.09881,1004
2023-01-02 01:45:00,1.09869,1.09875,1.09869,1.0987,996
2023-01-02 02:00:00,1.09867,1.0987,1.09855,1.09858,713
2023-01-02 02:15:00,1.09872,1.09881,1.09859,1.09866,1152
2023-01-02 02:30:00,1.09893,1.09898,1.09887,1.09892,987
2023-01-02 02:45:00,1.09895,1.09901,1.09884,1.09895,849
2023-01-02 03:00:00,1.09898,1.09901,1.09882,1.09892,1331
2023-01-02 03:15:00,1.09897,1.09912,1.09893,1.0991,624
2023-01-02 03:30:00,1.09876,1.09885,1.09876,1.09884,873
2023-01-02 03:45:00,1.09876,1.09887,1.09867,1.09879,1308
2023-01-02 04:00:00,1.09877,1.09879,1.09867,1.09877,1094
2023-01-02 04:15:00,1.09904,1.09912,1.09894,1.09903,985
2023-01-02 04:30:00,1.09902,1.09906,1.09895,1.09897,1075
2023-01-02 04:45:00,1.09906,1.09911,1.09895,1.09906,1053
2023-01-02 05:00:00,1.09905,1.09912,1.09902,1.09907,545
2023-01-02 05:15:00,1.09893,1.09897,1.09878,1.09886,895
2023-01-02 05:30:00,1.09905,1.09908,1.09895,1.09907,1484
2023-01-02 05:45:00,1.09914,1.09917,1.0991,1.09913,802
2023-01-02 06:00:00,1.09922,1.0993,1.09902,1.09912,904
2023-01-02 06:15:00,1.09913,1.0992,1.09904,1.09908,837
2023-01-02 06:30:00,1.09928,1.09931,1.09915,1.09926,973
2023-01-02 06:45:00,1.09913,1.09928,1.0991,1.09923,825
2023-01-02 07:00:00,1.09919,1.09925,1.09909,1.09922,1146
2023-01-02 07:15:00,1.09944,1.09946,1.09936,1.09936,1059
2023-01-02 07:30:00,1.09933,1.09936,1.09925,1.09935,1232
2023-01-02 07:45:00,1.09927,1.09937,1.09912,1.09918,684
2023-01-02 08:00:00,1.09928,1.09936,1.09923,1.09934,897
2023-01-02 08:15:00,1.09922,1.09925,1.09917,1.0992,932
2023-01-02 08:30:00,1.09905,1.09909,1.09897,1.09905,1136
