Date,Open,High,Low,Close,Volume
2023-01-01 00:00:00,110.055,110.085,109.998,110.06,1058
2023-01-01 00:01:00,110.039,110.149,109.982,110.097,608
2023-01-01 00:02:00,110.111,110.204,110.091,110.196,1238
2023-01-01 00:03:00,110.278,110.317,110.169,110.272,1017
2023-01-01 00:04:00,110.253,110.369,110.179,110.301,797
2023-01-01 00:05:00,110.227,110.369,110.128,110.284,1163
2023-01-01 00:06:00,110.401,110.465,110.367,110.41,844
2023-01-01 00:07:00,110.486,110.643,110.44,110.594,790
2023-01-01 00:08:00,110.434,110.528,110.396,110.491,551
2023-01-01 00:09:00,110.494,110.534,110.367,110.461,703
2023-01-01 00:10:00,110.442,110.516,110.377,110.457,1250
2023-01-01 00:11:00,110.391,110.482,110.365,110.438,1185
2023-01-01 00:12:00,110.418,110.559,110.362,110.524,859
2023-01-01 00:13:00,110.206,110.309,110.145,110.241,1191
2023-01-01 00:14:00,110.016,110.142,109.922,110.032,1029
2023-01-01 00:15:00,109.954,110.056,109.925,110.024,1273
2023-01-01 00:16:00,109.843,109.856,109.801,109.831,1052
2023-01-01 00:17:00,109.878,109.894,109.808,109.823,788
2023-01-01 00:18:00,109.778,109.883,109.762,109.816,1032
2023-01-01 00:19:00,109.623,109.684,109.591,109.602,714
2023-01-01 00:20:00,109.783,109.944,109.781,109.933,1645
2023-01-01 00:21:00,109.759,109.818,109.734,109.773,1155
2023-01-01 00:22:00,109.766,109.899,109.738,109.805,1005
2023-01-01 00:23:00,109.61,109.662,109.513,109.575,968
2023-01-01 00:24:00,109.55,109.705,109.521,109.619,248
2023-01-01 00:25:00,109.562,109.567,109.459,109.561,885
2023-01-01 00:26:00,109.436,109.49,109.424,109.429,821
2023-01-01 00:27:00,109.477,109.567,109.425,109.472,880
2023-01-01 00:28:00,109.411,109.477,109.322,109.341,925
2023-01-01 00:29:00,109.38,109.392,109.361,109.366,1064
2023-01-01 00:30:00,109.314,109.44,109.272,109.344,974
2023-01-01 00:31:00,109.516,109.536,109.358,109.432,1110
2023-01-01 00:32:00,109.515,109.649,109.416,109.571,1672
2023-01-01 00:33:00,109.399,109.407,109.381,109.384,914
2023-01-01 00:34:00,109.489,109.561,109.401,109.502,888
2023-01-01 00:35:00,109.355,109.388,109.217,109.233,417
2023-01-01 00:36:00,109.378,109.497,109.337,109.39,636
2023-01-01 00:37:00,109.164,109.262,109.036,109.107,1046
2023-01-01 00:38:00,109.019,109.067,108.969,109.0,854
2023-01-01 00:39:00,109.04,109.133,108.856,108.955,919
2023-01-01 00:40:00,109.121,109.147,109.014,109.073,807
2023-01-01 00:41:00,109.139,109.196,109.062,109.13,267
2023-01-01 00:42:00,109.127,109.217,109.092,109.112,1319
2023-01-01 00:43:00,109.094,109.217,109.045,109.142,1064
2023-01-01 00:44:00,108.933,108.982,108.831,108.831,1035
2023-01-01 00:45:00,108.854,108.912,108.797,108.851,925
2023-01-01 00:46:00,108.804,108.836,108.745,108.799,853
2023-01-01 00:47:00,108.919,108.98,108.852,108.894,1230
2023-01-01 00:48:00,108.957,108.971,108.842,108.907,525
2023-01-01 00:49:00,108.764,108.907,108.683,108.824,644
2023-01-01 00:50:00,108.8,109.019,108.794,108.911,1151
2023-01-01 00:51:00,108.758,108.763,108.635,108.665,1410
2023-01-01 00:52:00,108.684,108.77,108.618,108.634,1079
2023-01-01 00:53:00,108.751,108.842,108.667,108.696,977
2023-01-01 00:54:00,108.863,108.866,108.83,108.847,1260
2023-01-01 00:55:00,108.964,109.096,108.877,109.033,416
