Date,Open,High,Low,Close,Volume
2023-01-01 00:00:00,1.25007,1.25019,1.24988,1.24991,1075
2023-01-01 00:15:00,1.25005,1.25006,1.24987,1.24989,1179
2023-01-01 00:30:00,1.25015,1.2503,1.25001,1.25011,1311
2023-01-01 00:45:00,1.25038,1.25049,1.25033,1.25041,917
2023-01-01 01:00:00,1.25034,1.25039,1.25014,1.25014,1054
2023-01-01 01:15:00,1.25031,1.25036,1.25014,1.25027,605
2023-01-01 01:30:00,1.25055,1.25056,1.25047,1.25051,1041
2023-01-01 01:45:00,1.25066,1.25092,1.25052,1.25077,1149
2023-01-01 02:00:00,1.25059,1.2506,1.25046,1.25056,1154
2023-01-01 02:15:00,1.25067,1.2508,1.25056,1.2507,1319
2023-01-01 02:30:00,1.25061,1.25068,1.25058,1.25062,767
2023-01-01 02:45:00,1.25054,1.25068,1.25034,1.25038,840
2023-01-01 03:00:00,1.25057,1.25067,1.25049,1.25063,1568
2023-01-01 03:15:00,1.25029,1.25038,1.25026,1.2503,954
2023-01-01 03:30:00,1.25003,1.25014,1.24998,1.25007,1060
2023-01-01 03:45:00,1.24994,1.25034,1.2499,1.25024,979
2023-01-01 04:00:00,1.24979,1.2498,1.24961,1.24964,753
2023-01-01 04:15:00,1.24984,1.25,1.24981,1.24997,1487
2023-01-01 04:30:00,1.24971,1.24974,1.24957,1.24968,841
2023-01-01 04:45:00,1.2495,1.24963,1.24947,1.24952,661
2023-01-01 05:00:00,1.24972,1.24974,1.24971,1.24971,864
2023-01-01 05:15:00,1.24968,1.24977,1.24956,1.24965,399
2023-01-01 05:30:00,1.24969,1.24973,1.24951,1.24965,804
2023-01-01 05:45:00,1.24948,1.24964,1.24943,1.24951,709
2023-01-01 06:00:00,1.2494,1.24954,1.24927,1.24929,1185
2023-01-01 06:15:00,1.24942,1.24955,1.24933,1.24948,797
2023-01-01 06:30:00,1.24925,1.2493,1.24908,1.24922,1266
2023-01-01 06:45:00,1.24931,1.24934,1.2491,1.24922,1419
2023-01-01 07:00:00,1.24922,1.24922,1.24909,1.24918,1234
2023-01-01 07:15:00,1.24917,1.24931,1.24913,1.24927,935
2023-01-01 07:30:00,1.24909,1.24918,1.24896,1.24905,1042
2023-01-01 07:45:00,1.24936,1.24947,1.24935,1.24939,542
2023-01-01 08:00:00,1.24936,1.24951,1.24921,1.24931,959
2023-01-01 08:15:00,1.24921,1.24932,1.2491,1.24926,741
2023-01-01 08:30:00,1.24933,1.24949,1.24919,1.24938,1208
2023-01-01 08:45:00,1.24915,1.24936,1.24911,1.24929,1771
2023-01-01 09:00:00,1.24918,1.24926,1.24917,1.24917,1149
2023-01-01 09:15:00,1.24889,1.24898,1.24881,1.24894,402
2023-01-01 09:30:00,1.24869,1.24877,1.24859,1.2487,891
2023-01-01 09:45:00,1.24873,1.24889,1.24861,1.24882,1036
2023-01-01 10:00:00,1.24884,1.24894,1.24876,1.24878,1026
2023-01-01 10:15:00,1.24887,1.24906,1.24883,1.24892,780
2023-01-01 10:30:00,1.24885,1.2489,1.24876,1.24884,1073
2023-01-01 10:45:00,1.24881,1.24881,1.24875,1.2488,627
2023-01-01 11:00:00,1.24859,1.24867,1.24846,1.24859,716
2023-01-01 11:15:00,1.24848,1.24858,1.24841,1.2485,1193
2023-01-01 11:30:00,1.24841,1.24844,1.24829,1.24841,695
2023-01-01 11:45:00,1.24857,1.2487,1.24849,1.24859,1161
2023-01-01 12:00:00,1.24863,1.24889,1.24851,1.24875,589
2023-01-01 12:15:00,1.24837,1.24858,1.24832,1.24844,1529
2023-01-01 12:30:00,1.24842,1.24851,1.24829,1.24848,767
2023-01-01 12:45:00,1.24836,1.24849,1.24829,1.24833,932
2023-01-01 13:00:00,1.24826,1.24837,1.24811,1.2482,1099
2023-01-01 13:15:00,1.24836,1.24849,1.24832,1.24843,830
2023-01-01 13:30:00,1.24851,1.24866,1.24844,1.24858,1043
2023-01-01 13:45:00,1.24865,1.24889,1.24861,1.24876,1172
2023-01-01 14:00:00,1.24853,1.2486,1.24844,1.24848,1288
2023-01-01 14:15:00,1.24849,1.24854,1.24832,1.24847,1237
2023-01-01 14:30:00,1.24854,1.24861,1.24839,1.24842,948
2023-01-01 14:45:00,1.24869,1.24877,1.24854,1.24866,956
2023-01-01 15:00:00,1.24862,1.24872,1.24847,1.24869,1704
2023-01-01 15:15:00,1.24859,1.24873,1.24855,1.24856,1284
2023-01-01 15:30:00,1.24843,1.24858,1.24832,1.24848,723
2023-01-01 15:45:00,1.24825,1.24835,1.2482,1.24824,1029
2023-01-01 16:00:00,1.24837,1.24841,1.24837,1.2484,899
2023-01-01 16:15:00,1.24858,1.24867,1.24843,1.24849,959
2023-01-01 16:30:00,1.24857,1.2486,1.24843,1.24858,631
2023-01-01 16:45:00,1.24872,1.24874,1.2485,1.2485,876
2023-01-01 17:00:00,1.24878,1.24886,1.24868,1.24877,1543
2023-01-01 17:15:00,1.24869,1.24875,1.24849,1.24856,1173
2023-01-01 17:30:00,1.24874,1.24892,1.24861,1.24883,252
2023-01-01 17:45:00,1.24898,1.24905,1.24896,1.24903,1365
2023-01-01 18:00:00,1.24897,1.24907,1.24887,1.24901,1326
2023-01-01 18:15:00,1.24921,1.24935,1.24911,1.24932,892
2023-01-01 18:30:00,1.24882,1.24897,1.24865,1.24875,1215
2023-01-01 18:45:00,1.24895,1.24916,1.2488,1.24908,742
2023-01-01 19:00:00,1.24896,1.24913,1.24884,1.24903,858
2023-01-01 19:15:00,1.24892,1.24897,1.24889,1.2489,1449
2023-01-01 19:30:00,1.24893,1.24903,1.24886,1.24902,918
2023-01-01 19:45:00,1.24864,1.24879,1.2485,1.24856,439
2023-01-01 20:00:00,1.24861,1.24865,1.2485,1.24855,981
2023-01-01 20:15:00,1.24866,1.24873,1.24855,1.24862,976
2023-01-01 20:30:00,1.24889,1.24899,1.24879,1.24885,1359
2023-01-01 20:45:00,1.24881,1.24882,1.24867,1.24873,1004
2023-01-01 21:00:00,1.24869,1.24891,1.24855,1.24879,873
2023-01-01 21:15:00,1.24862,1.2487,1.24859,1.2486,1313
2023-01-01 21:30:00,1.24876,1.24883,1.24862,1.24879,1036
2023-01-01 21:45:00,1.24881,1.24882,1.2487,1.24877,774
2023-01-01 22:00:00,1.24874,1.24876,1.24851,1.2486,1346
2023-01-01 22:15:00,1.24881,1.24897,1.24869,1.24883,1058
2023-01-01 22:30:00,1.24883,1.24893,1.24863,1.24869,1000
2023-01-01 22:45:00,1.24898,1.24902,1.24891,1.24897,1053
2023-01-01 23:00:00,1.24888,1.24889,1.24871,1.24877,678
2023-01-01 23:15:00,1.24883,1.24908,1.24877,1.24898,841
2023-01-01 23:30:00,1.24877,1.24893,1.24863,1.24884,1001
2023-01-01 23:45:00,1.24856,1.24862,1.24843,1.24856,941
2023-01-02 00:00:00,1.2486,1.24875,1.24859,1.2487,1381
2023-01-02 00:15:00,1.24864,1.24868,1.24856,1.24858,1065
2023-01-02 00:30:00,1.24865,1.24879,1.24858,1.24869,1256
2023-01-02 00:45:00,1.24861,1.24877,1.2486,1.24863,1002
2023-01-02 01:00:00,1.2484,1.24845,1.24831,1.24842,1316
2023-01-02 01:15:00,1.24834,1.24853,1.24832,1.24844,1119
2023-01-02 01:30:00,1.24829,1.24841,1.24821,1.24835,1004
2023-01-02 01:45:00,1.24817,1.24826,1.24817,1.2482,996
2023-01-02 02:00:00,1.24815,1.24819,1.24798,1.24803,713
2023-01-02 02:15:00,1.24821,1.24834,1.24804,1.24814,1152
2023-01-02 02:30:00,1.2485,1.24857,1.24842,1.24849,987
2023-01-02 02:45:00,1.24853,1.24862,1.24838,1.24853,849
2023-01-02 03:00:00,1.24857,1.24861,1.24835,1.24848,1331
2023-01-02 03:15:00,1.24856,1.24877,1.2485,1.24874,624
2023-01-02 03:30:00,1.24827,1.2484,1.24827,1.24839,873
2023-01-02 03:45:00,1.24827,1.24842,1.24814,1.24832,1308
2023-01-02 04:00:00,1.24828,1.24832,1.24814,1.24829,1094
2023-01-02 04:15:00,1.24865,1.24876,1.24851,1.24864,985
2023-01-02 04:30:00,1.24862,1.24868,1.24853,1.24855,1075
2023-01-02 04:45:00,1.24867,1.24874,1.24852,1.24868,1053
2023-01-02 05:00:00,1.24867,1.24876,1.24863,1.24869,545
2023-01-02 05:15:00,1.24849,1.24855,1.24829,1.2484,895
2023-01-02 05:30:00,1.24867,1.24871,1.24853,1.24869,1484
2023-01-02 05:45:00,1.24878,1.24883,1.24873,1.24877,802
2023-01-02 06:00:00,1.2489,1.249,1.24862,1.24876,904
2023-01-02 06:15:00,1.24877,1.24887,1.24866,1.2487,837
2023-01-02 06:30:00,1.24898,1.24902,1.2488,1.24895,973
2023-01-02 06:45:00,1.24877,1.24898,1.24873,1.24891,825
2023-01-02 07:00:00,1.24886,1.24893,1.24872,1.2489,1146
2023-01-02 07:15:00,1.24919,1.24922,1.24908,1.24909,1059
2023-01-02 07:30:00,1.24904,1.24908,1.24893,1.24908,1232
2023-01-02 07:45:00,1.24896,1.24909,1.24876,1.24884,684
2023-01-02 08:00:00,1.24897,1.24909,1.2489,1.24905,897
2023-01-02 08:15:00,1.2489,1.24893,1.24883,1.24886,932
2023-01-02 08:30:00,1.24867,1.24871,1.24855,1.24866,1136
2023-01-02 08:45:00,1.24868,1.2488,1.24865,1.24878,762
2023-01-02 09:00:00,1.24852,1.24862,1.24834,1.24842,1274
2023-01-02 09:15:00,1.24859,1.2486,1.24845,1.24849,1355
2023-01-02 09:30:00,1.24846,1.24848,1.24827,1.24841,703
2023-01-02 09:45:00,1.24869,1.24886,1.24868,1.24877,852
2023-01-02 10:00:00,1.24857,1.24862,1.24843,1.24846,840
2023-01-02 10:15:00,1.24852,1.24863,1.24828,1.24831,1789
2023-01-02 10:30:00,1.24865,1.24873,1.24855,1.24861,871
2023-01-02 10:45:00,1.24846,1.24854,1.24843,1.2485,1503
2023-01-02 11:00:00,1.2485,1.24869,1.24842,1.24859,620
2023-01-02 11:15:00,1.24869,1.24871,1.24853,1.24866,703
2023-01-02 11:30:00,1.24845,1.24853,1.24832,1.24842,794
2023-01-02 11:45:00,1.24848,1.24863,1.2484,1.24857,746
2023-01-02 12:00:00,1.24852,1.24856,1.24837,1.24838,919
2023-01-02 12:15:00,1.24864,1.24873,1.24851,1.24861,787
2023-01-02 12:30:00,1.24845,1.2486,1.24843,1.24847,754
2023-01-02 12:45:00,1.24826,1.24844,1.24814,1.24829,1347
2023-01-02 13:00:00,1.24833,1.24843,1.24826,1.2483,1367
2023-01-02 13:15:00,1.24838,1.24844,1.24832,1.24838,1284
2023-01-02 13:30:00,1.24842,1.24845,1.24818,1.24823,1157
2023-01-02 13:45:00,1.24847,1.24851,1.24829,1.24842,1027
2023-01-02 14:00:00,1.24837,1.24847,1.24835,1.2484,850
2023-01-02 14:15:00,1.2484,1.24846,1.24824,1.24833,714
2023-01-02 14:30:00,1.24845,1.24859,1.24842,1.24845,1108
2023-01-02 14:45:00,1.24834,1.24843,1.24823,1.24837,647
2023-01-02 15:00:00,1.24862,1.24867,1.24846,1.24859,701
2023-01-02 15:15:00,1.24869,1.24876,1.24862,1.2487,1345
2023-01-02 15:30:00,1.24851,1.24864,1.24837,1.24844,1570
2023-01-02 15:45:00,1.24861,1.24871,1.24845,1.24859,1117
2023-01-02 16:00:00,1.24846,1.2486,1.24838,1.24851,1331
2023-01-02 16:15:00,1.24858,1.24864,1.24851,1.24859,926
2023-01-02 16:30:00,1.24875,1.24888,1.24862,1.24871,598
2023-01-02 16:45:00,1.24863,1.24865,1.24853,1.24865,1183
2023-01-02 17:00:00,1.24877,1.24896,1.24876,1.24883,1170
2023-01-02 17:15:00,1.24884,1.24891,1.24856,1.24868,1021
2023-01-02 17:30:00,1.24896,1.2491,1.24889,1.24904,927
2023-01-02 17:45:00,1.24924,1.24932,1.24921,1.24922,1288
2023-01-02 18:00:00,1.2492,1.24934,1.24909,1.24924,704
2023-01-02 18:15:00,1.24909,1.24918,1.24903,1.24918,767
2023-01-02 18:30:00,1.24896,1.24909,1.24884,1.24885,697
2023-01-02 18:45:00,1.24883,1.2489,1.24869,1.24878,1025
2023-01-02 19:00:00,1.24882,1.24887,1.24867,1.2488,673
2023-01-02 19:15:00,1.24887,1.24889,1.24868,1.24881,794
2023-01-02 19:30:00,1.24891,1.24911,1.24877,1.24904,788
2023-01-02 19:45:00,1.24904,1.24911,1.24884,1.24897,921
2023-01-02 20:00:00,1.24904,1.2491,1.24899,1.249,553
2023-01-02 20:15:00,1.24925,1.24937,1.2492,1.24927,1026
2023-01-02 20:30:00,1.24921,1.24928,1.249,1.24912,1374
2023-01-02 20:45:00,1.24962,1.24976,1.24954,1.24959,1040
2023-01-02 21:00:00,1.24971,1.24983,1.24962,1.24974,1462
2023-01-02 21:15:00,1.24958,1.2497,1.24947,1.24956,1400
2023-01-02 21:30:00,1.24942,1.24944,1.24936,1.24941,1233
2023-01-02 21:45:00,1.24949,1.24955,1.24932,1.24945,1022
2023-01-02 22:00:00,1.24946,1.24951,1.24927,1.24934,1006
2023-01-02 22:15:00,1.24956,1.24967,1.24949,1.24959,1229
2023-01-02 22:30:00,1.24963,1.24989,1.24948,1.24977,882
2023-01-02 22:45:00,1.24962,1.24963,1.24955,1.24962,435
2023-01-02 23:00:00,1.24949,1.24952,1.24947,1.24951,1147
2023-01-02 23:15:00,1.24927,1.24944,1.24919,1.24932,660
2023-01-02 23:30:00,1.2492,1.24923,1.24898,1.2491,711
2023-01-02 23:45:00,1.24932,1.24955,1.24921,1.24945,1000
2023-01-03 00:00:00,1.24935,1.24945,1.24924,1.24937,971
2023-01-03 00:15:00,1.24917,1.24941,1.24906,1.24929,576
2023-01-03 00:30:00,1.24919,1.24921,1.2491,1.24914,1049
2023-01-03 00:45:00,1.24925,1.2494,1.24912,1.24938,1289
2023-01-03 01:00:00,1.24911,1.24926,1.24898,1.24917,661
2023-01-03 01:15:00,1.24914,1.24932,1.24911,1.24918,1381
2023-01-03 01:30:00,1.24914,1.24922,1.24912,1.24916,531
2023-01-03 01:45:00,1.24897,1.24902,1.24881,1.24895,1635
2023-01-03 02:00:00,1.24902,1.2492,1.24889,1.24911,876
2023-01-03 02:15:00,1.24911,1.24926,1.24897,1.24912,1043
2023-01-03 02:30:00,1.24927,1.24939,1.24899,1.24912,432
2023-01-03 02:45:00,1.24942,1.24957,1.24926,1.24934,981
2023-01-03 03:00:00,1.24921,1.24922,1.2491,1.2492,1068
2023-01-03 03:15:00,1.24907,1.24911,1.24899,1.2491,974
2023-01-03 03:30:00,1.24915,1.24924,1.24914,1.24914,831
2023-01-03 03:45:00,1.24922,1.24944,1.24911,1.24931,716
2023-01-03 04:00:00,1.2493,1.24934,1.24908,1.24915,1339
2023-01-03 04:15:00,1.24988,1.24992,1.24978,1.24989,1009
2023-01-03 04:30:00,1.24996,1.25008,1.24975,1.24982,1462
2023-01-03 04:45:00,1.25013,1.25019,1.25005,1.25019,842
2023-01-03 05:00:00,1.25027,1.25033,1.25024,1.25026,869
2023-01-03 05:15:00,1.25037,1.25047,1.25032,1.2504,1244
2023-01-03 05:30:00,1.25032,1.2504,1.25023,1.25025,513
2023-01-03 05:45:00,1.25043,1.25063,1.2504,1.25053,635
2023-01-03 06:00:00,1.25031,1.25044,1.25017,1.25039,1329
2023-01-03 06:15:00,1.25028,1.25041,1.25025,1.25032,648
2023-01-03 06:30:00,1.2502,1.25029,1.25015,1.25019,454
2023-01-03 06:45:00,1.25021,1.25034,1.25012,1.25025,1560
2023-01-03 07:00:00,1.25056,1.25065,1.25041,1.2505,581
2023-01-03 07:15:00,1.25028,1.25038,1.25025,1.25034,1055
2023-01-03 07:30:00,1.25038,1.25051,1.25026,1.2505,1020
2023-01-03 07:45:00,1.25013,1.25023,1.25002,1.25021,156
2023-01-03 08:00:00,1.25006,1.25009,1.24997,1.25001,919
2023-01-03 08:15:00,1.25022,1.25033,1.25018,1.25025,1134
2023-01-03 08:30:00,1.25023,1.25036,1.24999,1.25013,1106
2023-01-03 08:45:00,1.25007,1.25022,1.24994,1.25011,1271
2023-01-03 09:00:00,1.24996,1.25011,1.24985,1.24999,883
2023-01-03 09:15:00,1.25006,1.25011,1.24991,1.24992,1213
2023-01-03 09:30:00,1.24995,1.25001,1.2498,1.24986,793
2023-01-03 09:45:00,1.24998,1.25004,1.24988,1.24996,576
2023-01-03 10:00:00,1.24999,1.25001,1.24994,1.24996,610
2023-01-03 10:15:00,1.24989,1.2499,1.24973,1.2498,561
2023-01-03 10:30:00,1.25021,1.25032,1.25012,1.25024,1302
2023-01-03 10:45:00,1.2503,1.25047,1.25025,1.25032,545
2023-01-03 11:00:00,1.25,1.25002,1.24986,1.24998,1082
2023-01-03 11:15:00,1.25002,1.25003,1.24984,1.24997,920
2023-01-03 11:30:00,1.24992,1.25012,1.24987,1.25,969
2023-01-03 11:45:00,1.25005,1.25021,1.24992,1.25017,1409
2023-01-03 12:00:00,1.24993,1.25005,1.24988,1.24989,868
2023-01-03 12:15:00,1.24991,1.25002,1.24974,1.24986,1183
2023-01-03 12:30:00,1.24998,1.25016,1.24996,1.25002,1011
2023-01-03 12:45:00,1.25011,1.25018,1.25007,1.25009,954
2023-01-03 13:00:00,1.24993,1.25003,1.24983,1.24992,1689
2023-01-03 13:15:00,1.24988,1.25001,1.24981,1.24994,567
2023-01-03 13:30:00,1.24981,1.2499,1.24953,1.24967,1386
2023-01-03 13:45:00,1.24971,1.24988,1.24966,1.24981,1196
2023-01-03 14:00:00,1.24997,1.25001,1.24993,1.24998,856
2023-01-03 14:15:00,1.25003,1.25011,1.24993,1.25,1488
2023-01-03 14:30:00,1.24984,1.24992,1.24977,1.24984,445
2023-01-03 14:45:00,1.24998,1.2501,1.24993,1.24998,843
2023-01-03 15:00:00,1.2503,1.25041,1.25006,1.25017,637
2023-01-03 15:15:00,1.25045,1.25066,1.25034,1.25056,1123
2023-01-03 15:30:00,1.25022,1.25024,1.2501,1.25023,666
2023-01-03 15:45:00,1.25015,1.25029,1.25,1.25018,1129
2023-01-03 16:00:00,1.25034,1.25049,1.2503,1.25041,944
2023-01-03 16:15:00,1.25023,1.25037,1.25005,1.25016,856
2023-01-03 16:30:00,1.2503,1.25047,1.25024,1.25033,1116
2023-01-03 16:45:00,1.25041,1.25042,1.25029,1.25039,919
2023-01-03 17:00:00,1.25028,1.25046,1.2502,1.25034,673
2023-01-03 17:15:00,1.25027,1.25027,1.24996,1.25011,1840
2023-01-03 17:30:00,1.24978,1.24983,1.24966,1.24977,853
2023-01-03 17:45:00,1.24963,1.24971,1.24944,1.24958,334
2023-01-03 18:00:00,1.24959,1.24964,1.24946,1.24962,747
2023-01-03 18:15:00,1.2494,1.24955,1.24926,1.24944,619
2023-01-03 18:30:00,1.24964,1.24965,1.24947,1.24959,1247
2023-01-03 18:45:00,1.24943,1.24946,1.24931,1.24938,1096
2023-01-03 19:00:00,1.24936,1.24945,1.24932,1.24936,1119
2023-01-03 19:15:00,1.24938,1.24949,1.24926,1.24932,888
2023-01-03 19:30:00,1.2496,1.2498,1.2496,1.24966,916
2023-01-03 19:45:00,1.24938,1.24949,1.24928,1.24936,888
2023-01-03 20:00:00,1.24956,1.24966,1.24926,1.24934,975
2023-01-03 20:15:00,1.24956,1.24962,1.24945,1.24953,1250
2023-01-03 20:30:00,1.24941,1.24941,1.24919,1.24934,1100
2023-01-03 20:45:00,1.24948,1.2495,1.24922,1.24936,1150
2023-01-03 21:00:00,1.24951,1.24959,1.2494,1.24942,1149
2023-01-03 21:15:00,1.24942,1.24953,1.24937,1.24943,1265
2023-01-03 21:30:00,1.24943,1.2496,1.24937,1.24953,1086
2023-01-03 21:45:00,1.24938,1.24951,1.24932,1.2494,1107
2023-01-03 22:00:00,1.24939,1.24947,1.24923,1.24935,1356
2023-01-03 22:15:00,1.24949,1.24954,1.24942,1.24953,800
2023-01-03 22:30:00,1.24973,1.24976,1.24961,1.2497,743
2023-01-03 22:45:00,1.24955,1.24967,1.24937,1.2495,644
2023-01-03 23:00:00,1.24987,1.24998,1.24966,1.24978,1054
2023-01-03 23:15:00,1.24958,1.24971,1.24942,1.24944,443
2023-01-03 23:30:00,1.24955,1.24957,1.24942,1.24952,1138
2023-01-03 23:45:00,1.24964,1.2498,1.24958,1.24965,967
2023-01-04 00:00:00,1.24969,1.24972,1.24963,1.24968,1340
2023-01-04 00:15:00,1.24959,1.2496,1.24955,1.24956,798
2023-01-04 00:30:00,1.24956,1.24971,1.24942,1.24949,939
2023-01-04 00:45:00,1.24949,1.24958,1.24944,1.24954,1336
2023-01-04 01:00:00,1.2494,1.2495,1.24927,1.2493,1414
2023-01-04 01:15:00,1.24953,1.24962,1.24943,1.24959,795
2023-01-04 01:30:00,1.24959,1.24967,1.2494,1.24951,1054
2023-01-04 01:45:00,1.24948,1.24962,1.24939,1.24943,1088
2023-01-04 02:00:00,1.24962,1.24967,1.2495,1.24951,1112
2023-01-04 02:15:00,1.24967,1.24977,1.2495,1.24963,921
2023-01-04 02:30:00,1.24979,1.24989,1.24979,1.24986,1384
2023-01-04 02:45:00,1.24989,1.25002,1.24975,1.24992,433
2023-01-04 03:00:00,1.24976,1.24989,1.24967,1.24984,873
2023-01-04 03:15:00,1.24968,1.24975,1.24963,1.24972,1134
2023-01-04 03:30:00,1.24979,1.24984,1.24967,1.24971,1137
2023-01-04 03:45:00,1.24989,1.24991,1.24986,1.24986,1405
2023-01-04 04:00:00,1.24989,1.25002,1.24979,1.24983,1359
2023-01-04 04:15:00,1.24991,1.25006,1.24988,1.25001,914
2023-01-04 04:30:00,1.2501,1.25014,1.24992,1.25001,1389
2023-01-04 04:45:00,1.25001,1.25015,1.24999,1.25008,785
2023-01-04 05:00:00,1.2501,1.25021,1.25002,1.25016,1279
2023-01-04 05:15:00,1.25007,1.25032,1.24998,1.2502,1543
2023-01-04 05:30:00,1.25004,1.25018,1.24996,1.25001,1364
2023-01-04 05:45:00,1.2502,1.25032,1.2502,1.25026,1031
2023-01-04 06:00:00,1.25033,1.25063,1.25032,1.2505,900
2023-01-04 06:15:00,1.25045,1.25054,1.2504,1.25041,541
2023-01-04 06:30:00,1.25065,1.25067,1.25043,1.25054,1093
