Date,Open,High,Low,Close,Volume
2023-01-01 00:00:00,1.10005,1.10017,1.10003,1.10009,696
2023-01-01 04:00:00,1.10005,1.10011,1.09997,1.1,503
2023-01-01 08:00:00,1.10014,1.10025,1.10007,1.10008,1246
2023-01-01 12:00:00,1.10034,1.10041,1.10024,1.10037,1021
2023-01-01 16:00:00,1.10035,1.10038,1.10027,1.10033,613
2023-01-01 20:00:00,1.10035,1.10049,1.10028,1.10039,611
2023-01-02 00:00:00,1.10056,1.10061,1.10047,1.10058,899
2023-01-02 04:00:00,1.10067,1.10077,1.10061,1.10066,1500
2023-01-02 08:00:00,1.10063,1.10063,1.10058,1.10058,922
2023-01-02 12:00:00,1.1007,1.1008,1.10055,1.10061,549
2023-01-02 16:00:00,1.10064,1.10065,1.10055,1.10062,926
2023-01-02 20:00:00,1.10058,1.10072,1.1005,1.10063,918
2023-01-03 00:00:00,1.10059,1.10066,1.10054,1.1006,190
2023-01-03 04:00:00,1.10036,1.10046,1.10027,1.10029,983
2023-01-03 08:00:00,1.10015,1.10016,1.10011,1.10015,930
2023-01-03 12:00:00,1.10007,1.10015,1.10003,1.10009,1208
2023-01-03 16:00:00,1.09995,1.10005,1.09983,1.0999,1554
2023-01-03 20:00:00,1.09998,1.10005,1.09992,1.09999,1337
2023-01-04 00:00:00,1.0999,1.09997,1.09986,1.0999,919
2023-01-04 04:00:00,1.09976,1.09984,1.09959,1.0997,668
2023-01-04 08:00:00,1.09996,1.10003,1.09989,1.09998,1772
2023-01-04 12:00:00,1.09997,1.10007,1.09995,1.1,1017
2023-01-04 16:00:00,1.10003,1.10015,1.10002,1.10009,1004
2023-01-04 20:00:00,1.09992,1.10007,1.0999,1.09997,992
2023-01-05 00:00:00,1.0999,1.0999,1.0998,1.09982,1059
2023-01-05 04:00:00,1.09995,1.09998,1.09988,1.0999,956
2023-01-05 08:00:00,1.09985,1.09998,1.09983,1.09988,827
2023-01-05 12:00:00,1.09991,1.10003,1.09988,1.09994,835
2023-01-05 16:00:00,1.09985,1.09993,1.09983,1.09988,990
2023-01-05 20:00:00,1.09982,1.1001,1.09972,1.10003,836
2023-01-06 00:00:00,1.09975,1.100299875,1.099200125,1.09975,786
2023-01-06 04:00:00,1.09994,1.10002,1.09988,1.1,1031
2023-01-06 08:00:00,1.09993,1.10004,1.09989,1.09998,923
2023-01-06 12:00:00,1.09981,1.09989,1.0997,1.09985,1451
2023-01-06 16:00:00,1.09991,1.09997,1.09988,1.09989,204
2023-01-06 20:00:00,1.09979,1.09984,1.09974,1.09983,1327
2023-01-07 00:00:00,1.09983,1.09994,1.09968,1.09979,1373
2023-01-07 04:00:00,1.09965,1.09976,1.09954,1.09964,377
2023-01-07 08:00:00,1.09955,1.09963,1.09944,1.09953,897
2023-01-07 12:00:00,1.09963,1.09969,1.0996,1.09963,888
2023-01-07 16:00:00,1.09977,1.09993,1.09975,1.09989,577
2023-01-07 20:00:00,1.09984,1.09993,1.09967,1.09974,766
2023-01-08 00:00:00,1.09988,1.1,1.09978,1.09992,666
2023-01-08 04:00:00,1.0999,1.09992,1.09975,1.09981,1525
2023-01-08 08:00:00,1.09978,1.09988,1.09969,1.09975,1280
2023-01-08 12:00:00,1.0989999000000001,1.1023002000000002,1.0997,1.1012001,1381
2023-01-08 16:00:00,1.0997,1.101459715,1.09962,1.1007996999999998,1216
2023-01-08 20:00:00,1.09983,1.101559865,1.09975,1.1008697699999999,661
2023-01-09 00:00:00,1.09987,1.10158991,1.0998,1.1009298299999999,842
