Date,Open,High,Low,Close,Volume
2023-01-01 00:00:00,110.055,110.245,110.008,110.144,1426
2023-01-01 00:05:00,110.039,110.115,109.983,109.997,803
2023-01-01 00:10:00,110.111,110.2,110.01,110.174,1519
2023-01-01 00:15:00,110.278,110.356,110.248,110.289,1159
2023-01-01 00:20:00,110.253,110.373,110.228,110.266,1142
2023-01-01 00:25:00,110.227,110.336,110.028,110.118,784
2023-01-01 00:30:00,110.401,110.472,110.171,110.279,845
2023-01-01 00:35:00,110.486,110.584,110.4,110.473,987
2023-01-01 00:40:00,110.434,110.469,110.365,110.447,410
2023-01-01 00:45:00,110.494,110.521,110.396,110.431,853
2023-01-01 00:50:00,110.442,110.548,110.38,110.382,1001
2023-01-01 00:55:00,110.391,110.437,110.37,110.422,1392
2023-01-01 01:00:00,110.418,110.47,110.353,110.449,815
2023-01-01 01:05:00,110.206,110.253,110.182,110.199,1243
2023-01-01 01:10:00,110.016,110.124,109.919,110.059,381
2023-01-01 01:15:00,109.955,110.021,109.869,109.89,1350
2023-01-01 01:20:00,109.843,109.875,109.766,109.824,729
2023-01-01 01:25:00,109.878,110.069,109.821,109.968,1039
2023-01-01 01:30:00,109.778,109.882,109.712,109.782,1121
2023-01-01 01:35:00,109.623,109.673,109.587,109.63,1063
2023-01-01 01:40:00,109.784,109.958,109.688,109.91,967
2023-01-01 01:45:00,109.759,109.836,109.633,109.682,627
2023-01-01 01:50:00,109.766,109.883,109.689,109.81,733
2023-01-01 01:55:00,109.61,109.743,109.54,109.701,1298
2023-01-01 02:00:00,109.55,109.596,109.52,109.532,820
2023-01-01 02:05:00,109.562,109.648,109.494,109.609,969
2023-01-01 02:10:00,109.436,109.462,109.322,109.383,552
2023-01-01 02:15:00,109.477,109.528,109.341,109.44,1257
2023-01-01 02:20:00,109.412,109.508,109.315,109.433,604
2023-01-01 02:25:00,109.38,109.505,109.363,109.423,1274
2023-01-01 02:30:00,109.314,109.46,109.305,109.375,681
2023-01-01 02:35:00,109.516,109.643,109.484,109.602,1304
2023-01-01 02:40:00,109.515,109.599,109.403,109.511,1003
